3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
3319,2022-07-14,Kec. Dawe Ds. Colo,KUDUS,JAWA TENGAH,0,0,0,1,0,0
6472,2022-07-15,Kec. Samarinda Ilir  Kel. Sungai Dama,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,1,,0
3217,2022-07-15,Kec. Ngamprah Ds. Margajaya Ds. Bojong Koneng Ds. Cimanggu Kec. Padalarang Ds. Tagog Apu Kec. Cisarua Ds.  Tugu Mukti,BANDUNG BARAT,JAWA BARAT,,,,6,,0
3201,2022-07-15,Kec. Megamendung  Ds. Cipayung,BOGOR,JAWA BARAT,,,,0,,0
3208,2022-07-16,Kec. Kadugede  Ds. Margabakti,KUNINGAN,JAWA BARAT,,,,1,,0
3271,2022-07-16,Kec. Bogor Selatan Kel. Genteng,KOTA BOGOR,JAWA BARAT,,,,3,,0
3209,2022-07-16,Kec. Dukupuntang Ds. Kedongdong Kidul,CIREBON,JAWA BARAT,,,,1,,0
1608,2022-07-18,Kec. Warkuk Ranau Selatan Ds. Vila Ds. Sukamarga Ds. Tanjung Kemala Ds. Bedeng Tiga Ds. Gunung Aji Ds. Sapulunik,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,,,4,5,,1
1608,2022-07-19,Kec. Pulau Beringin  Ds. Pulau Beringin  Ds. Aromantay,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,,,,0,,0
3202,2022-07-20,Kec. Cidahu Ds. Giri Jaya,SUKABUMI,JAWA BARAT,2,,,1,,0
3202,2022-07-21,Kec. Curug Kembar  Ds. Mekar Tanjung,SUKABUMI,JAWA BARAT,,,,0,,0
3201,2022-07-24,Kec. Dramaga Ds. Babakan Ds. Sukadamai Kec. Sukajaya Ds. Sukamulih,BOGOR,JAWA BARAT,,,,5,,0
3271,2022-07-24,Kec. Bogor Tengah Kel. Cibogor Kec. Bogor Utara Kel. Bantarjati Kel. Tanah Baru Kel. Ciluar Kec. Tanah Sereal Ds. Kedung Badak Kec. Bogor Barat Kel. Pasir Jaya,KOTA BOGOR,JAWA BARAT,,,1,3,,0
3201,2022-07-24,Kec. Sukajaya Ds. Sukamulih Kec. Nanggung Kel. Cisarua,BOGOR,JAWA BARAT,,,,4,,0
3201,2022-07-25,Kec. Leuwiliang Ds. pabangbon Kec. Sukajaya Ds. Sukamulih,BOGOR,JAWA BARAT,,,,2,,0
3271,2022-07-26,Kec. Bogor Tengah Kel. Cibogor,KOTA BOGOR,JAWA BARAT,,,1,1,,0
8106,2022-07-31,Kec. Huamual Ds. Luhu Kec. Elpaputih Ds. Sahulauw,SERAM BAGIAN BARAT,MALUKU,,,,17,,1
3201,2022-08-02,Kec.Sukajaya Ds.Sukajaya,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-08-02,Kec. Naggung  Ds. Malasari,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-08-03,Kec.Nanggung Ds.Hambaro,BOGOR,JAWA BARAT,,,,0,,1
3301,2022-08-08,Kec.Maos  Ds.Karangrena,CILACAP,JAWA TENGAH,,,,1,,0
3503,2022-08-11,Kec. Watulimo  Ds. Dukuh,TRENGGALEK,JAWA TIMUR,,,,3,,0
3305,2022-08-12,Kec. Karanggayam Ds. Kalirejo,KEBUMEN,JAWA TENGAH,,,,1,,0
3302,2022-08-12,Kec. Cilongok Ds. Karangpucung,BANYUMAS,JAWA TENGAH,,,,2,,0
3302,2022-08-12,Kec. KarangLewas  Ds. Kediri,BANYUMAS,JAWA TENGAH,,,,0,,0
3201,2022-08-12,Kec. Caringin  Ds. Cimande Hilir Ds. Pancawati Kec. Cigombong Ds. Cuadeg' Kec. Megamendung Ds. Sukaresmi,BOGOR,JAWA BARAT,,,,47,,0
3271,2022-08-13,Kec. Bogor Barat Kel. Semplak,KOTA BOGOR,JAWA BARAT,,,,1,,0
3172,2022-08-13,Kec. Pasar Rebo  Kel. Cijantung,KOTA JAKARTA TIMUR,DKI JAKARTA,,,,0,,0
3201,2022-08-14,Kec. Leuwiliang Ds. Karyasari,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-08-14,Kec. Cisarua Ds. Cilember Kec. Ciawi Ds. Banjar Waru,BOGOR,JAWA BARAT,,,,2,,0
3217,2022-08-14,Kec. Gunung Halu Ds. Celak Ds. Gununghalu Kec. Rongga Ds. Cinengah Kec. Cipeundeuy Ds. Jatimekar Kec. Sindangkerta Ds. Buninagara,BANDUNG BARAT,JAWA BARAT,,,,3,,0
6571,2022-08-18,Kec. Tarakan Barat Kel. Karang Anyar,KOTA TARAKAN,KALIMANTAN UTARA,1,,,0,,0
1603,2022-08-19,Kec.Sungai Rotan Desa Danau Tampang,MUARA ENIM,SUMATERA SELATAN,,,,10,,0
3271,2022-08-21,Kec. Bogor Selatan Ds. Bondongan,KOTA BOGOR,JAWA BARAT,,,,1,,0
3319,2022-08-24,Kec. Gebog Kudus Ds. Gribik,KUDUS,JAWA TENGAH,1,,,0,,0
3202,2022-08-27,Kec. Kabandungan Ds. Tugubandung,SUKABUMI,JAWA BARAT,,,,3,,0
3201,2022-08-27,Kec. Sukamakmur  Ds. Cibadak,BOGOR,JAWA BARAT,,,,1,,0
3271,2022-08-27,Kec. Bogor Utara Kel. Ciluar Kel. Cimahpar Kec. Bogor Selatan Kel. Muarasari Kel. Lawanggintung Kel. Pakuan Kel. Cipaku Kec. Bogor Tengah Kel. Gudang Kec. Bogor Timur Kel. Tajur,KOTA BOGOR,JAWA BARAT,,,,1,,1
3201,2022-08-28,Kec. Citeureup Ds. Tajur,BOGOR,JAWA BARAT,,,,1,,0
3271,2022-08-29,Kec Bogor Tengah Kel Cibogor  Kel Ciwaringin Kel Panaragan Kel Paledang Kec Tanah Sareal Kel Kencana Sentral Kel Kedung Badak Kel Kebon Pedes  Kec Bogor Barat  Kel Pasir Jaya Kel Pasir Kuda Kel Balumbang Jaya  Kel Gunung Batu Kel. Pasir Jaya Kec. Bogor Selatan Kel Bondongan Kec Bogor Timur  Kel Katulampa Kel Sindangrasa Kec. Bogor Utara Kel. Cibuluh,KOTA BOGOR,JAWA BARAT,,,,7,,0
3201,2022-08-29,Kec. Rumpin Ds. Sukamulya,BOGOR,JAWA BARAT,,,,3,,0
3271,2022-08-30,Kec.Bogor Timur Kel Sukasari,KOTA BOGOR,JAWA BARAT,,,,0,,0
3204,2022-08-30,Kec. Kutawaringin Ds. Pameuntasan,BANDUNG,JAWA BARAT,1,,1,0,,0
3271,2022-09-02,Kec. Bogor Selatan Kel. Empang Kel. Muarasari Kec. Bogor Barat Kel. Cilendek Barat,KOTA BOGOR,JAWA BARAT,,,,2,,0
7307,2022-09-04,Kec. Bulupoddo  Ds. Tompo Bulu,SINJAI,SULAWESI SELATAN,,,,1,,0
6504,2022-09-05,Kec. Krayan Selatan Ds. Long Pasia Ds. Liang Lunuk Ds. Pa’ Ibang Ds. Pa’ Amai Ds. Pa’ Kaber Ds. Pa’ Tera Ds. Pa’ Sing Ds. Pa’ Dalan Ds. Long Birar Ds. Pa’ Upan Ds. Long Budung Ds. Long Pupung Ds. Pa’ Urang,NUNUKAN,KALIMANTAN UTARA,,,,0,,2
3329,2022-09-05,Kec. Sirampong Ds.  Plompong,BREBES,JAWA TENGAH,,,,0,,0
3203,2022-09-07,Kec. Pasirkuda  Ds. Kubang  Kec. Cianjur  Kel. Sayang,CIANJUR,JAWA BARAT,,,2,2,,0
3203,2022-09-07,Kec. Campaka  Ds. Sukajadi Ds. Sukadana,CIANJUR,JAWA BARAT,,,,0,,0
3203,2022-09-07,Kec. Tanggeung Ds.  Margaluyu,CIANJUR,JAWA BARAT,,,,1,,0
7316,2022-09-09,Kec. Curio Desa Pebaloran,ENREKANG,SULAWESI SELATAN,,,,3,,0
3324,2022-09-10,Kec. Singorojo Ds. Cening,KENDAL,JAWA TENGAH,,,,1,,0
3308,2022-09-11,Kec. Kaliangkrik Ds. Adipuro,MAGELANG,JAWA TENGAH,,,,0,,0
3503,2022-09-11,Kec. Watulimo Ds. Gemaharjo Ds. Sawahan,TRENGGALEK,JAWA TIMUR,,,,0,,0
3508,2022-09-11,Kec. Candipuro Ds. Sumber Wuluh,LUMAJANG,JAWA TIMUR,,,,0,,0
3301,2022-09-12,Kec. Kesugihan Desa Ciwuni,CILACAP,JAWA TENGAH,,,,0,,0
3201,2022-09-12,Kec. Megamendung Ds Cipayung Ds. Pasir Angin Kec. Cigombong Ds. Tugujaya Kec. Cijeruk Ds. Tanjungsari Kec. Cisarua Ds. Kopo Kec. Sukaraja Ds. Gununggeulis,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-09-12,Kec.Nanggung Ds. Bantar Karet,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-09-14,Kec. Babakan Madang  Ds. Bojong Koneng,BOGOR,JAWA BARAT,,,,17,,0
3271,2022-09-15,Kec. Bogor Selatan Kel. Bondongan,KOTA BOGOR,JAWA BARAT,,,,2,,0
5107,2022-09-15,Kec. Selat Ds. Duda,KARANGASEM,BALI,,,,1,,0
3271,2022-09-16,Kec. Bogor Barat Kel. Menteng,KOTA BOGOR,JAWA BARAT,,,,0,,0
3201,2022-09-16,Kec. Tenjolaya Ds. Situ Daun  Kec. Sukajaya Ds. Kiara Pandak Kec. Cijeruk Ds. Cijeruk,BOGOR,JAWA BARAT,,,,2,,0
3218,2022-09-16,Kec. Langkap Lancar Ds. Bangunjaya Ds. Bojongkandang,PANGANDARAN,JAWA BARAT,,,,1,,0
3201,2022-09-17,Kec. Leuwiliang  Ds. Puraseda  Kec. Cigudeg Ds. Banyuwangi,BOGOR,JAWA BARAT,,,,21,,0
3201,2022-09-17,Kec. Leuwiliang Ds. Purasari,BOGOR,JAWA BARAT,,,,1,,0
3271,2022-09-17,Kec.Bogor Timur Ds.Sindangrasa,KOTA BOGOR,JAWA BARAT,,,,0,,0
3205,2022-09-18,Kec. Cilawu Ds. Sukamaju,GARUT,JAWA BARAT,,,,3,,0
1108,2022-09-19,Kec. Peukak Bada Ds. Gle Geunteng,ACEH BESAR,ACEH,2,,,0,,0
3214,2022-09-20,Kec. Darangdan Ds. Pasir Angin,PURWAKARTA,JAWA BARAT,,,,0,,1
7372,2022-09-21,Kec. Bacukiki Barat Kel. Lumpue,KOTA PARE-PARE,SULAWESI SELATAN,,,,0,,0
1371,2022-09-21,Kec. Pauh Ds. Lambung Bukit,KOTA PADANG,SUMATERA BARAT,,,,0,,1
1703,2022-09-21,Kec. Napal Putih Ds. Lebong Tandai,BENGKULU UTARA,BENGKULU,,,,0,,0
6472,2022-09-22,Kec. Sungai Pinang Kel. Air Putih samarinda Ulu Kel. Dadi Mulya,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,2,,0
3201,2022-09-22,Kec. Cigudeg Kel. Sukaraksa,BOGOR,JAWA BARAT,,,,1,,0
3202,2022-09-23,Kec. Bantargadung Ds. Buanajaya Ds. Limusnunggal Ds. Bantargadung Kec. Parakansalak Ds. Sukakersa,SUKABUMI,JAWA BARAT,,,,1,,0
3324,2022-09-23,Kec.Kaliwungu Ds. Sukomulyo Kec. Ngampel Ds.  Putatgede Kec.  Patebon Ds. Purwokerto Kec. Ngampel Ds. Dempelrejo Kec. Kendal Ds. Sukodono Kec.  Cepiring Ds. Juwiring Kec. Pegandon  Ds. Karangmulyo,KENDAL,JAWA TENGAH,,,,22,,0
3303,2022-09-23,Kec. Rembang  Ds. Panusupan Ds. Tanalum Kec. Karangmoncol Ds. Rajawana Ds. Tunjungmuli Kec. Mrebet  Ds. Tangkisan,PURBALINGGA,JAWA TENGAH,,,,7,,0
3203,2022-09-23,Kec. Leles Ds. Parubaya Ds. Sukamulya Kec. Sindangbarang,CIANJUR,JAWA BARAT,,,,1,,0
3207,2022-09-23,Kec. Tambaksari Ds. Karang Paningal,CIAMIS,JAWA BARAT,,,,1,,0
3217,2022-09-23,Kec.Cihampelas Kel Singajaya,BANDUNG BARAT,JAWA BARAT,,,,2,,0
1403,2022-09-24,Kec.Tempuling  Ds.Teluk Jira,INDRAGIRI HILIR,RIAU,,,,0,,0
3302,2022-09-24,Kec. Cilongok Ds. Kasegeran,BANYUMAS,JAWA TENGAH,,,,0,,0
6302,2022-09-26,Kec. Sei Durian Ds. Buluh Kuning,KOTABARU,KALIMANTAN SELATAN,9,2,7,10,,0
3207,2022-09-26,Kec. Lumbung Ds. Sadewata,CIAMIS,JAWA BARAT,,,,5,,0
3401,2022-10-02,Kec.  Girimulyo,KULONPROGO,DI YOGYAKARTA,,,,0,,0
3204,2022-10-02,Kec.  Pasir Jambu  Ds. Sisondari,BANDUNG,JAWA BARAT,,,,0,,0
3210,2022-10-03,Kec. Lemahsugih Ds. Margajaya,MAJALENGKA,JAWA BARAT,,,,1,,0
3207,2022-10-03,Kec. Cikoneng Ds. Kujang Kec. Cihaurbeuti Ds. Sukahurip Kec.  Panawangan Ds. Kertayasa Ds. Nagarawangi Ds. Nagarajaya,CIAMIS,JAWA BARAT,,,,4,,0
3202,2022-10-03,Kec.  Gegerbitung  Ds. Sukamanah,SUKABUMI,JAWA BARAT,,,,0,,0
3471,2022-10-03,Kec. Kotagede Kel. Prenggan Kec. Tegalrejo Kel. Tegalrejo Kec. Ngampilan Kel. Ngampilan Kec. Mergangsan Kel. Wirogunan Kec. Umbulharjo Kel. Sorosutan,KOTA YOGYAKARTA,DI YOGYAKARTA,,,,0,,0
3201,2022-10-04,Kec.  Cigombong Kel. Cigombong Kel. Ciburuy Kel. Ciadeg,BOGOR,JAWA BARAT,,,,2,,0
3509,2022-10-05,Kec.  Panti Ds. Kemiri,JEMBER,JAWA TIMUR,,,,1,,0
3503,2022-10-06,Kec.Kampak Desa Bogoran,TRENGGALEK,JAWA TIMUR,,,,0,,0
3201,2022-10-06,Kec.Ciawi Ds.Banjarwangi,BOGOR,JAWA BARAT,,,,1,,0
3304,2022-10-06,Kec.Pejawaran Ds.Pegunungan  Kec. Pejawaean Desa sidengok,BANJARNEGARA,JAWA TENGAH,,,,3,,0
1802,2022-10-06,Kec. Kelumbayan Barat Pekon Batupatah,TANGGAMUS,LAMPUNG,,,,0,,0
3302,2022-10-07,Kec.Kedungbanteng Ds. Kutaliman Ds. Dawuhan Kulon Ds. Baseh Kec.Sumpiuh Ds. Banjarpanepen Kec.Cilongok Ds. Karanglo Ds. Sokawera Ds. Gununglurah Ds. Cipete Ds. Kasegeran Ds. Panusupan Ds. Sambirata Kec.Patikraja Ds. Sawangan Ds. Karanganyar Ds. Kedungwuluh Lor Ds. Sawangan Wetan Kec.Karanglewas Ds. Babakan Ds. Pangebatan Kec.Wangon Ds. Cikakak Ds. Pengadegan Ds. Jurangbahas Kec.Kebasen Ds. Karangsari Ds. Tumiyang Ds. Kalisalak Ds. Tumiyang Ds. Mandirancan Kel.Lumbir Ds. Parungkamal Ds. Besuki Ds. Cirahab Ds. Karanggayam Ds. Parungkamal Ds. Canduk Kel.Purwojati Ds. Karangmangu Ds. Purwojati Ds. Karangmangu Ds. Kalitapen Ds. Karangtalun Kidul Ds. Kaliurip Ds. Karangmangu  Ds. Purwojati Kel.Somagede Ds. Somagede Ds. Klinting Ds. Sokawera Ds. Tanggeran Ds. Sokawera Ds. Kemawi Kel.Rawalo Ds.Banjarparakan Kel.Ajibarang Ds.Sawangan Ds.Tipar Kidul Ds.Pancasan Kel.Jatilawang Ds.Karanglewas Kel.Pekuncen Ds.Candinegara Ds.Cibangkong  Kec.Kemranjen Ds.Pageralang Ds.Sibrama Kec.Banyumas Ds.Binangun Ds.Papringan,BANYUMAS,JAWA TENGAH,,,,0,,0
5106,2022-10-07,kec.Cempaga Ds.Gunaksa Kec.Tembuku Ds. Bangbang Ds. Peninjoan,BANGLI,BALI,3,,3,0,,0
3306,2022-10-07,"Kec. Kemiri Desa Gunung Teges, Desa kaliglagah,  Desa Wonosido",PURWOREJO,JAWA TENGAH,,,,1,,0
3306,2022-10-07,"kec. Kemiri Ds.Gunung Teges  Ds, Purbayan Kec. Bruno Ds. Pakis Arum Ds. Kaliglagah",PURWOREJO,JAWA TENGAH,,,,0,,0
3202,2022-10-07,Kec. Nagrak Ds. Girijaya Kec. Caringin Ds. Mekarjaya Kec. Kabandungan Ds . Kabandungan Kec. Purabaya Ds. Purabaya Ds. Margaluyu Kec. Cisaat Ds. Babakan Kec. Parakansalak Ds. Bojongasih Ds. Sukatani Kec. Curugkembar Ds. Sindangraja Ds. Curugkembar Ds. Nagrakjaya Kec. Kadudampit Ds. Citamiang Kec. Ciambar Ds. Cibunarjaya Kec. Nyalindung Ds. Nyalindung Ds. Kertaangsana Ds. Cijangkar Kec. Ciemas Ds. Ciwaru Kec. Cicantayan Ds. Cicantayan Kec. Sukabumi Ds. Warnasari Kec. Sagaranten Ds. Cibitung Ds. Mekarsari Kec. Cimanggu Ds. Boregahindah Kec. Gegerbitung Ds. Cijurey Kec. Cireunghas Ds. Tegalpanjang Ds. Cipurut Ds. Bencoy Kec. Gunungguruh Ds. Cibentang Kec. Parungkuda Ds. Pondokkaso Landeuh Ds. Parungkuda Kec. Sukaraja Ds. Limbangan Ds. Sukamekar Kec. Cicurug Ds. Purwasari,SUKABUMI,JAWA BARAT,,,,32,,0
3214,2022-10-07,Kec.Sukasari  Desa.Sukasari Kec Bojong Desa Bojong Barat Desa Cibingbin Desa Pasanggrahan,PURWAKARTA,JAWA BARAT,,,,1,,2
5107,2022-10-07,"kec.Selat, Desa Muncan kec.Rendang, Desa Besakih kec.Sidemen.  Desa Sinduwati kec.Bebandem  Desa Bunutan kec.Abang",KARANGASEM,BALI,,,1,0,,0
3272,2022-10-08,kec.Lembursitu Kel Cipanengah kec. Citamiang Kel Nanggeleng Kel Karang Tengah Kel Subangjaya Kec. Cibeureum Kel..Cibeureum Hilir Kel Sindangpalay,KOTA SUKABUMI,JAWA BARAT,,,,0,,1
5106,2022-10-08,Kec. Tembuku,BANGLI,BALI,3,,3,0,,0
5103,2022-10-08,kec.Mengwi Ds.Abianbase,BADUNG,BALI,,,,0,,0
3204,2022-10-08,kec.Kutawaringin Ds.Padasuka Kec. Ciwidey Ds. Rawabogo,BANDUNG,JAWA BARAT,,,,0,,0
3507,2022-10-08,kec.Sumbermajing Wetan Ds.Kedungbanteng,MALANG,JAWA TIMUR,,,,0,,0
6112,2022-10-08,Kec. Batu Ampar Ds. Batam,KUBU RAYA,KALIMANTAN BARAT,,,,1,,0
3401,2022-10-08,kec.Kokap Kec. Hargotirto Kec. Hargorejo,KULONPROGO,DI YOGYAKARTA,,,,1,,0
3201,2022-10-09,Kec. Ciawi Ds. Sukamaju Ds. Suka Resmi Ds. Cibedug Kec. Sukaraja Ds. Gunung Geulis Kec. Megamendung  Ds. Cipayung Datar Ds. Sukamaju Ds. Sukaresmi Kec. Cisarua  Ds. Kopo Ds. Jogjogan Kec. Leuwiliang Ds. Karacak,BOGOR,JAWA BARAT,,,,17,,1
6471,2022-10-09,kec. Balikpapan utara Kel. graha indah,KOTA BALIKPAPAN,KALIMANTAN TIMUR,,,,1,,0
3203,2022-10-09,Kec. Sukaresmi Ds. Pakuon Kec. Takokak Ds. Sindanghayu Kec. Cibeber Ds. Selagedang Kec. Cipanas Ds. Palasari,CIANJUR,JAWA BARAT,,,,2,,0
3271,2022-10-09,Kec. Bogor Selatan Kel. Batu Tulis  Kel. Katulampa Kel. Sukasari Kel. Harjasari Kec. Bogor Barat Kel.  Pasir Jaya,KOTA BOGOR,JAWA BARAT,,,2,14,,0
3301,2022-10-09,Kec. Jeruklegi Ds. Citepus  Ds. Prapagan Ds. Karangkemiri Ds. Jambusari,CILACAP,JAWA TENGAH,,,,4,,0
3329,2022-10-09,Kec. Paguyangan. Ds. Wanatirta,BREBES,JAWA TENGAH,,,,1,,0
3201,2022-10-10,Kec. Bogor Tengah Kel. Pabaton Kec. Bogor Selatan Kel. Cipaku,BOGOR,JAWA BARAT,,,,0,,0
7173,2022-10-10,Kec. Tomohon Timur Kel. Rurukan,KOTA TOMOHON,SULAWESI UTARA,1,,,0,,0
3304,2022-10-10,Kec. Pagentan Ds. Pagentan Kec. Pejawaran Ds. Tlahab Kec. Punggelan Ds. Jembangan,BANJARNEGARA,JAWA TENGAH,,,2,3,,0
5107,2022-10-10,Kec. Rendang Ds. Rendang Ds. Nongan,KARANGASEM,BALI,,,,0,,2
3404,2022-10-11,Kec. Minggir Ds. Sendangmulyo Kec. Sleman Ds. Pandowoharjo,SLEMAN,DI YOGYAKARTA,,,2,0,,0
3271,2022-10-11,Kec.Bogor Tengah          Kel.Sempur Kec.Bogor Selatan Kel.Lawanggintung Kel. Cipaku Kel.Bojong Kerta Kel.Muarasari Kel.Pakuan Kec.Bogor Utara Kel.Cibuluh Kec.Bogor Barat Kel.Bubulak,KOTA BOGOR,JAWA BARAT,,,,0,,0
3201,2022-10-11,Kec. Mega Mendung Ds. Mega Mendung,BOGOR,JAWA BARAT,,,,1,,0
3271,2022-10-11,Kec. Bogor Tengah Kel. Kebon Kelapa,KOTA BOGOR,JAWA BARAT,1,,3,0,,0
1201,2022-10-12,Kec. Hiliserangkai Ds. Ehosakhozi,NIAS,SUMATERA UTARA,,,,0,,1
3201,2022-10-12,Kec. Ciomas Ds. Pangelaran,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-10-12,Kec. Cigombong Ds. Ciadeg,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-10-12,Kec. Babakan Madang Ds. Bojong Koneng,BOGOR,JAWA BARAT,,,,4,,0
3201,2022-10-12,Kec. Cijeruk Ds. Tanjungsari Kec. Cigombong Kec. Ciburuy,BOGOR,JAWA BARAT,,,,4,,0
3201,2022-10-12,Kec. Nanggung Ds. Pangkal Jaya Ds. Kalong Luid,BOGOR,JAWA BARAT,,,,3,,0
3201,2022-10-13,Kec. Cileungsi Ds. Pasir Angin,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-10-13,Kec. Sukaraja Kel .Gunung Geulis,BOGOR,JAWA BARAT,,,,0,,0
3204,2022-10-13,Kec. Cicalengka Ds. Babakan Peuteuy,BANDUNG,JAWA BARAT,,,,0,,0
3329,2022-10-13,Kec. Bantarkawung Ds. Cinanas,BREBES,JAWA TENGAH,,,,5,,0
3204,2022-10-13,Kec. Soreang Ds. Sadu,BANDUNG,JAWA BARAT,,,,1,,0
3503,2022-10-14,Kec. Panggul Ds. Banjar Ds. Terbis Ds. Ngrencak,TRENGGALEK,JAWA TIMUR,,,,12,,0
7304,2022-10-14,Kec. Rumbia Ds. Loka,JENEPONTO,SULAWESI SELATAN,3,,,5,,0
3329,2022-10-14,Kec. Bumiayu Ds. Cilibur,BREBES,JAWA TENGAH,,,,0,,0
5107,2022-10-14,Kec. Abang Ds. Abang,KARANGASEM,BALI,,,,1,,0
3304,2022-10-15,Kec. Punggelan Ds. Jembangan Kec. Batur Ds. Sidengok Ds. Miaya Kec. Pejawaran Ds. Karangsari Ds. Sidengkok,BANJARNEGARA,JAWA TENGAH,,,,4,,0
3214,2022-10-15,Kec.Wanayasa  Ds. Sakambang,PURWAKARTA,JAWA BARAT,,,,0,,0
3579,2022-10-15,Kec. Bumiaji Ds. Sumberbrantas,KOTA BATU,JAWA TIMUR,,,,0,,0
3304,2022-10-16,Kec. Wanayasa  Ds. Suwidak  Ds. Bantar  Kec. Pagentan Kec. Pejawaran Kec. Punggelan Kec. Karangkobar Kec. Pandanarum,BANJARNEGARA,JAWA TENGAH,1,,4,130,,0
1108,2022-10-16,Kec. Lhoong Ds. Keutapang,ACEH BESAR,ACEH,,,,5,,0
3509,2022-10-16,Kec. Sumberbaru Ds. Jambesari,JEMBER,JAWA TIMUR,,,,3,,0
3505,2022-10-17,Kec. Panggungrejo Ds. Balerejo Kec. Binangun Ds. Binangun Kec. Kademangan Ds. Maron Kec. Wates Ds. Purworejo Kec. Sutojayan Ds. Pandanarum,BLITAR,JAWA TIMUR,,,,15,,0
5102,2022-10-17,Kec. Pupuan Kec. Penebel Ds. Tajen Kec. Baturiti Ds. Apuan Kec. Marga Ds. Batan Nyuh Kec. Kediri Ds. Abian Tuwung,TABANAN,BALI,1,,,0,,0
3507,2022-10-17,Kec. Ampelgading Ds. Lebakharjo. Ds. Sidorenggo Ds. Purwoharjo Ds. Mulyosari Ds. Tamansari Ds. Sonowangi Ds. Wirotaman Ds. Argoyuwono Kec. Dampit Ds. Sukodono Kec. Donomulyo Ds. Mentaraman Kec. Sumawe Ds. Tambaksari Kec. Titoyudo Ds. Ampelgading Ds. Gandungsari Ds. Kepatihan Ds. Sumbertangkil,MALANG,JAWA TIMUR,,,,0,,0
3502,2022-10-18,Kec. Sawoo Ds. Sriti,PONOROGO,JAWA TIMUR,,,,0,,0
3217,2022-10-18,Kec Rongga  Kel Cicadas,BANDUNG BARAT,JAWA BARAT,,,,2,,0
3308,2022-10-18,"Kec. Sawangan , Desa Sawangan",MAGELANG,JAWA TENGAH,,,,0,,0
3217,2022-10-18,Kec. Cipongkor Ds. Cintaasih Kp. Cibayawak Kec. Rongga Ds. Cicadas Kp. Nyalindung Kec. Sindangkerta Ds.Cicangkanggirang Kp. Cikanyere,BANDUNG BARAT,JAWA BARAT,,,,3,,0
6472,2022-10-18,Kec. Samarinda Ulu Kel. Gunung kelua Kel. Air hitam,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,0,,0
3304,2022-10-19,Kec. Wanayasa  Ds. Suwidak  Ds. Bantar  Kec. Pagentan Kec. Pejawaran Kec. Punggelan Kec. Karangkobar Kec. Pandanarum,BANJARNEGARA,JAWA TENGAH,1,,4,22,,0
3201,2022-10-20,Kec. Nanggung Ds. Nanggung Ds. Curug Bitung,BOGOR,JAWA BARAT,,,,2,,0
3201,2022-10-20,Kec. Sukajaya Ds. Sukajaya Ds. Kiara Pandak Kec. Cijeruk Ds. Warung Menteng,BOGOR,JAWA BARAT,,,,2,,0
3312,2022-10-21,Kec. Jatipurno Ds. Kembang,WONOGIRI,JAWA TENGAH,,,,1,,0
3204,2022-10-21,Kec. Kertasari Ds. Sukapura Kec. Ibun Ds. Ibun Ds. Laksana,BANDUNG,JAWA BARAT,,,,3,,0
3210,2022-10-21,Kec. Bantarujeg Ds. Gununglarang,MAJALENGKA,JAWA BARAT,,,,2,,0
3201,2022-10-21,Kec. Cigombong  Ds. Cigombong  Ds. Wates Jaya Ds. Ciburuy,BOGOR,JAWA BARAT,,,,1,,0
3210,2022-10-21,Kec.Sindangwangi  Desa  Lengkong Kulon,MAJALENGKA,JAWA BARAT,,,,4,,0
3202,2022-10-21,Kec. Cidahu Ds. Cidahu Kec. Parakansalak Ds. Sukakersa Kec. Sukabumi Ds. Warnasari,SUKABUMI,JAWA BARAT,,,,3,,0
3203,2022-10-21,Kec. Cugenang Ds. Talaga Kec. Cidaun Ds. Jayapura Ds. Cibuluh Kec. Cilaku Ds. Munjul,CIANJUR,JAWA BARAT,,,,6,,0
